composition,minimum CN_VoronoiNN,maximum CN_VoronoiNN,range CN_VoronoiNN,mean CN_VoronoiNN,avg_dev CN_VoronoiNN,spacegroup_num,crystal_system,crystal_system_int,is_centrosymmetric,n_symmetry_ops,density,vpa,packing fraction
Bi88Sb12,7.860108072597306,10.394347683210482,2.5342396106131755,9.54960114633942,1.1263287158280748,2,triclinic,7,True,2,11.916426454978993,27.601899768805747,0.6017296110169672
Bi90Sb10,7.8601080728825945,10.394347683477207,2.5342396105946126,9.549601146612334,1.1263287158198259,1,triclinic,7,False,2,11.99229613884326,27.930490386772718,0.6011953818646785
Bi92Sb8,11.999999999999483,11.99999999999949,7.105427357601002e-15,11.999999999999488,2.105311809659556e-15,166,trigonal,3,True,12,12.008763158741123,28.003862910596514,0.6010708031896009
BiCu0.90SeO,11.956921937909357,11.956921938163463,2.5410606951936643e-10,11.956921938053313,8.373718385357165e-11,216,cubic,1,False,192,10.721421418617094,14.229095759488182,0.6103459586087966
BiCu0.925SeO,11.956921937909357,11.956921938163463,2.5410606951936643e-10,11.956921938053313,8.373718385357165e-11,216,cubic,1,False,192,10.721421418617094,14.229095759488182,0.6103459586087966
BiCu0.975SeO,11.956921937909357,11.956921938163463,2.5410606951936643e-10,11.956921938053313,8.373718385357165e-11,216,cubic,1,False,192,10.721421418617094,14.229095759488182,0.6103459586087966
BiCuSeO_transmutation_transmuted_from_oqmd-2181655_rank_3,11.956921937909845,11.956921938167671,2.5782576074107055e-10,11.956921938055885,8.635314685534468e-11,216,cubic,1,False,24,10.721421418617094,14.229095759488182,0.6103459586087971
BiCuSeO_transmutation_transmuted_from_oqmd-2589577_rank_5,11.95692193775403,11.956921937962257,2.0822632507133676e-10,11.956921937858144,1.0411138617882898e-10,216,cubic,1,False,24,9.623502643911737,15.852453902513778,0.5478439580943381
BiCuSeO_transmutation_transmuted_from_oqmd-2872595_rank_4,11.95692193801601,11.956921938016015,5.329070518200751e-15,11.956921938016015,1.3322676295501878e-15,216,cubic,1,False,24,9.204994626037669,16.57319077751583,0.5240192554377231
BiCuSeO_transmutation_transmuted_from_oqmd-2959676_rank_2,11.956921937822171,11.956921938171668,3.494964317951599e-10,11.956921938025847,1.2613687871976254e-10,216,cubic,1,False,24,10.495458591817433,14.535442230439317,0.5974824125594355
BiCuSeO_transmutation_transmuted_from_oqmd-3035740_rank_1,11.956921938048094,11.956921938156045,1.0795098148719262e-10,11.956921938107051,2.9477309482217606e-11,216,cubic,1,False,24,6.092553174833437,25.039770300814972,0.34683509421723907
BiSbSe0.92Br0.083,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999487,2.039520815607695e-15,1,triclinic,7,False,1,12.330575633350051,14.948024413588985,0.6390967748909667
BiSbSe0.94Br0.063,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999487,2.565848768022584e-15,1,triclinic,7,False,1,12.307358319774877,15.190945332816332,0.6393522177507646
BiSbSe0.96Br0.043,11.99999999999948,11.99999999999949,1.0658141036401503e-14,11.999999999999483,2.479498088329516e-15,1,triclinic,7,False,1,12.270716630183607,15.560239200111376,0.6395184580466735
BiSbSe0.98Br0.023,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.99999999999949,4.7073456244106636e-15,1,triclinic,7,False,1,12.291525467196042,15.337953461932429,0.6394492491673904
BiSbSe2.76Cl0.24,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.500057773970723e-15,1,triclinic,7,False,1,12.306134663050107,14.755562957203225,0.6419562219904774
BiSbSe2.82Cl0.18,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999485,2.0230730670947296e-15,1,triclinic,7,False,1,12.290564117719528,15.044879554807844,0.6415310933417784
BiSbSe2.88Cl0.12,11.999999999999481,11.999999999999494,1.2434497875801753e-14,11.999999999999488,2.6645352591003757e-15,1,triclinic,7,False,1,12.259667899964542,15.44882981385471,0.6411880628332464
BiSbTe1.5Se1.5,11.956921937823962,11.956921938173178,3.4921576741453464e-10,11.956921938027573,1.2665846149673143e-10,216,cubic,1,False,192,11.643533719354993,19.156733845826153,0.6236971582178558
BiSbTe3,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.434266779918862e-15,1,triclinic,7,False,1,11.131900551008767,21.120742468954315,0.6050491588478463
BiSbTe_transmutation_transmuted_from_oqmd-3241062_rank_3,7.999999999894832,9.971818107134123,1.971818107239291,9.314545404670477,0.8763636031837642,216,cubic,1,False,24,11.13428555844428,22.785241048753395,0.6059679223958592
BiSbTe_transmutation_transmuted_from_oqmd-3750974_rank_4,7.999999999996656,9.971809676302795,1.9718096763061395,9.31453978419915,0.8763598561349975,216,cubic,1,False,24,8.767046292580902,28.937611584131556,0.4771342354727479
BiSbTe_transmutation_transmuted_from_oqmd-5473064_rank_2,7.999999999988903,9.971811103066289,1.9718111030773855,9.314540735368631,0.8763604902531519,216,cubic,1,False,24,10.144831307183479,25.007550413890623,0.5521182583293994
BiSbTe_transmutation_transmuted_from_oqmd-5757776_rank_1,9.579434087426488,13.164157893070136,3.584723805643648,10.774342205033506,1.5932093552665367,194,hexagonal,2,True,24,11.134285567056686,22.785241031128937,0.6059679228645772
BiSbTe_transmutation_transmuted_from_oqmd-7001747_rank_5,7.999999999909052,9.971808898020026,1.9718088981109734,9.314539265311607,0.8763595102683693,216,cubic,1,False,24,9.376135473069281,27.057776744319884,0.5102830624286383
Ca0.15BaGd1.85NiO5,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.999999999999488,2.525757381022231e-15,1,triclinic,7,False,1,8.274931407395941,12.643683808307825,0.9121757011307364
Ca0.1BaGd1.9NiO5,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.99999999999949,4.227729277772596e-15,1,triclinic,7,False,1,8.398144446950438,12.643683805890246,0.9169792211028205
Ca0.25BaGd1.75NiO5,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.6645352591003757e-15,1,triclinic,7,False,1,8.189728537429236,12.643683804278528,0.9255188119722071
Ca0.2BaGd1.8NiO5,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.6645352591003757e-15,1,triclinic,7,False,1,8.275825843157078,12.643683808307825,0.910907893536698
Ca0.6Yb0.4MnO3,11.999999999999478,11.99999999999949,1.2434497875801753e-14,11.999999999999485,2.1711028037114174e-15,1,triclinic,7,False,1,4.927408763218095,12.643683796219928,0.5596033993207652
Ca0.7Ho0.3MnO3,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999487,2.1711028037114174e-15,1,triclinic,7,False,1,4.965637703461089,12.643683796219928,0.6285127754676165
Ca0.7Tb0.3MnO3,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999485,1.973729821555834e-15,1,triclinic,7,False,1,4.907218915056365,12.643683796219928,0.6285127754676165
Ca0.7Y0.3MnO3,11.999999999999478,11.999999999999492,1.4210854715202004e-14,11.999999999999485,2.8290127442300285e-15,1,triclinic,7,False,1,4.226040765173103,12.643683796219928,0.6401111707316499
Ca0.85Yb0.15MnO3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.999999999999487,3.0099379778726466e-15,1,triclinic,7,False,1,4.195598201585313,12.643683804278528,0.5918344988744191
Ca0.92La0.08MnO3,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999488,2.581268532253489e-15,1,triclinic,7,False,1,3.9851776625924327,12.643683808307825,0.6277983479606425
Ca0.94Gd0.06MnO3,11.999999999999481,11.999999999999494,1.2434497875801753e-14,11.99999999999949,3.730349362740526e-15,1,triclinic,7,False,1,3.910397938116823,12.643683805890246,0.611173158742707
Ca0.94La0.06MnO3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.99999999999949,4.138911435802584e-15,1,triclinic,7,False,1,3.886305427394763,12.643683805890246,0.6164171456987177
Ca0.95Yb0.05MnO3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.99999999999949,4.227729277772596e-15,1,triclinic,7,False,1,3.931135495541371,12.643683805890246,0.60960737538326
Ca0.96Bi0.04Mn0.96Nb0.04O3,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.99999999999949,4.320099833421409e-15,1,triclinic,7,False,1,3.973864304086904,12.643683805890246,0.6073794988116777
Ca0.96Gd0.04MnO3,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.99999999999949,3.780087354243733e-15,1,triclinic,7,False,1,3.879620723695682,12.643683805890246,0.611173158742707
Ca0.96La0.04MnO3,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.99999999999949,3.751665644813329e-15,1,triclinic,7,False,1,3.860346715118034,12.643683805890246,0.6153683483075155
Ca0.96Sm0.04MnO3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.99999999999949,3.794298208958935e-15,1,triclinic,7,False,1,3.8723816219525466,12.643683805890246,0.6124973451669776
Ca0.99Yb4.01Al2Sb5.84Ge0.16,11.999999999999476,11.99999999999949,1.4210854715202004e-14,11.999999999999488,3.2862601528904635e-15,1,triclinic,7,False,1,7.596299889637142,25.44797436056218,0.6275204320383924
Ca0.9Bi0.1Mn0.9Nb0.1O3,11.99999999999948,11.99999999999949,1.0658141036401503e-14,11.999999999999485,2.1094237467877974e-15,1,triclinic,7,False,1,4.206891703504864,12.643683808307825,0.6121951262920677
Ca0.9Bi0.1MnO3,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999488,2.4980018054066022e-15,1,triclinic,7,False,1,4.12897742555735,12.643683808307825,0.6106182393713446
Ca0.9Ce0.1MnO3,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.999999999999487,2.0816681711721685e-15,1,triclinic,7,False,1,3.987661773915297,12.643683808307825,0.6221909199528517
Ca0.9Ho0.1MnO3,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.4702462297909733e-15,1,triclinic,7,False,1,4.038582885561582,12.643683808307825,0.6171580818447744
Ca0.9In0.1MnO3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.999999999999487,2.581268532253489e-15,1,triclinic,7,False,1,3.9357481094494675,12.643683808307825,0.6086919396737688
Ca0.9La0.1MnO3,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.999999999999488,2.525757381022231e-15,8,monoclinic,6,False,2,3.9851776625924327,12.643683808307825,0.6277983479606425
Ca0.9Nd0.1MnO3,11.999999999999483,11.999999999999494,1.0658141036401503e-14,11.999999999999488,2.0539125955565396e-15,1,triclinic,7,False,1,3.996128679583176,12.643683808307825,0.6221909199528517
Ca0.9Pb0.1MnO3,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999488,2.4980018054066022e-15,1,triclinic,7,False,1,4.125323892147003,12.643683808307825,0.6196046183434424
Ca0.9Sb0.1MnO3,11.999999999999483,11.999999999999494,1.0658141036401503e-14,11.999999999999488,2.0539125955565396e-15,1,triclinic,7,False,1,3.9499936884961033,12.643683808307825,0.6051965177838442
Ca0.9Sm0.1MnO3,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999488,2.4980018054066022e-15,1,triclinic,7,False,1,4.008683339999096,12.643683808307825,0.6221909199528517
Ca0.9Sn0.1MnO3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.999999999999487,2.581268532253489e-15,1,triclinic,7,False,1,3.943734827059595,12.643683808307825,0.6051965177838442
Ca0.9Tb0.1MnO3,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.4702462297909733e-15,1,triclinic,7,False,1,4.026260172394242,12.643683808307825,0.6171580818447744
Ca0.9Y0.1MnO3,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.4702462297909733e-15,1,triclinic,7,False,1,3.882574156540611,12.643683808307825,0.6196046183434424
Ca0.9Yb0.1MnO3,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999488,2.4980018054066022e-15,8,monoclinic,6,False,2,4.0552246440581134,12.643683808307825,0.6171580818447744
Ca1.11Yb3.89Al2Sb5.77Ge0.23,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999485,2.192690473634684e-15,1,triclinic,7,False,1,7.60858307151662,25.10384419659219,0.6280205858373346
Ca1.14Yb3.86Al1.68In0.32Sb6,11.999999999999481,11.999999999999494,1.2434497875801753e-14,11.999999999999488,2.9235872981795788e-15,1,triclinic,7,False,1,7.623608157101541,25.684331740711453,0.62489730237034
Ca1.18Yb3.82Al1.84In0.16Sb6,11.999999999999481,11.999999999999494,1.2434497875801753e-14,11.99999999999949,3.836930773104541e-15,1,triclinic,7,False,1,7.528695801298732,25.5721913948248,0.6261563437138733
Ca1.55Yb3.45Al2Sb6,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999488,1.7105658453483892e-15,1,triclinic,7,False,1,7.332219280618997,25.35072338537812,0.6270078019953182
Ca1.58Yb3.42Al2Sb6,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999488,1.907938827503973e-15,1,triclinic,7,False,1,7.332219280618997,25.35072338537812,0.6270078019953182
Ca10GaSb9,11.008524523754769,12.144801724905669,1.1362772011509001,11.553246176374529,0.36843450757013096,6,monoclinic,6,False,2,4.4159822971969085,29.612611072713403,0.6230757854638905
Ca10InSb9,11.00852452310291,12.144801724606568,1.136277201503658,11.553246175812342,0.3684345076001994,6,monoclinic,6,False,2,4.43517239402159,30.18796973320099,0.620028144633587
Ca10MnSb9,11.008524520930015,12.14480172294374,1.1362772020137246,11.553246173612015,0.3684345072967574,6,monoclinic,6,False,2,4.347777542340428,29.84186906190351,0.6214882310280029
Ca10ZnSb9,11.0085245207223,12.144801723581946,1.1362772028596453,11.553246173792393,0.3684345077510651,6,monoclinic,6,False,2,4.388935224902683,29.727092720110516,0.6222225862143859
Ca11Sb10,7.80451602453066,10.247049694187456,2.4425336696567967,9.025762053454843,1.2212393778507513,194,hexagonal,2,True,192,4.426213678221132,30.357585667201587,0.6126817102680716
Ca14MgBi11,11.008524522179194,12.144801723305438,1.1362772011262443,11.553246174585718,0.36843450711095066,31,orthorhombic,5,False,4,5.698137674997339,34.04762801841074,0.607011928299831
Ca14MgSb11,11.008524524363432,12.144801724224818,1.1362771998613859,11.553246176428887,0.36843450695996244,31,orthorhombic,5,False,4,4.243982142351719,30.072307135223372,0.6203880735110059
Ca2.4Na0.3Bi0.3Co4O9,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.999999999999487,2.581268532253489e-15,1,triclinic,7,False,1,4.415390115974892,12.643683808307825,0.5973146714230202
Ca2.7Bi0.3Co4O9,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.4702462297909733e-15,1,triclinic,7,False,1,4.450456630162289,12.643683808307825,0.5973146714230202
Ca2.7Na0.3Co4O9,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999487,1.6930901125533637e-15,8,monoclinic,6,False,2,4.06878791338681,12.643683808307825,0.606301050395118
Ca2.85Na0.15AlSb3,11.00852452179982,12.144801723564614,1.136277201764793,11.55324617447088,0.36843450739112676,1,triclinic,7,False,1,3.9060944303545178,28.3726536071454,0.631958324590021
Ca2.94Na0.06AlSb3,11.008524525208001,12.144801731311707,1.1362772061037063,11.553246172916865,0.36843450941755357,1,triclinic,7,False,1,3.9199847992650967,28.37265359895325,0.63195832477249
Ca2Co2O5,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.7632217501781674e-15,1,triclinic,7,False,1,4.057028407340948,12.643683796219928,0.6502494136165031
Ca2Yb9Sb10,11.008524519157053,12.144801722190861,1.1362772030338082,11.55324617211266,0.36843450741530454,6,monoclinic,6,False,2,7.854568325646912,28.819458910241156,0.6167586741939292
Ca2Yb9Sb9Ge,11.00852452359374,12.144801725297908,1.1362772017041678,11.553246176464116,0.3684345078601694,6,monoclinic,6,False,2,7.858476772669162,28.372653582568955,0.6197323206918284
Ca3.2Yb1.65Pr0.15Al2Sb6,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.99999999999949,3.641531520770513e-15,1,triclinic,7,False,1,5.997008638686344,26.022718913417748,0.6299223080506227
Ca3.3Yb1.5Sm0.2Al2Sb6,11.999999999999481,11.999999999999494,1.2434497875801753e-14,11.999999999999488,2.1538326677728035e-15,1,triclinic,7,False,1,5.99953870268181,25.80931610697287,0.6298998302014799
Ca3.46Yb1.35Pr0.19Al2Sb6,11.999999999999481,11.999999999999494,1.2434497875801753e-14,11.999999999999488,2.4202861936828413e-15,1,triclinic,7,False,1,5.877873736883767,25.840625415030622,0.630094285994314
Ca3Al0.95Zn0.05Sb3,11.008524524893954,12.144801730662495,1.1362772057685415,11.55324617239844,0.36843450912579606,1,triclinic,7,False,1,3.9374056345660984,28.40970974073059,0.631653406736557
Ca3AlSb3,11.00852452528899,12.144801724865703,1.1362771995767122,11.553246177333081,0.3684345070483172,6,monoclinic,6,False,2,4.010992856896825,28.595474425955704,0.6303771981191805
Ca3Co2O6,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999487,2.1711028037114174e-15,1,triclinic,7,False,1,3.965312907760203,12.643683796219928,0.6916198864354361
Ca3Co3.7Ti0.3O9,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.999999999999488,2.7200464103316335e-15,1,triclinic,7,False,1,4.081145646874411,12.643683808307825,0.6077692311185979
Ca3Co3.8Ti0.2O9,11.99999999999948,11.999999999999496,1.5987211554602254e-14,11.999999999999488,2.6201263381153696e-15,1,triclinic,7,False,1,4.085687404576807,12.643683803472666,0.6074755952062134
Ca3Co4O9,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999485,1.973729821555834e-15,1,triclinic,7,False,1,4.148743906921695,12.643683796219928,0.6088789407975701
Ca4.75Na0.25Al2Sb6,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999488,2.7200464103316335e-15,1,triclinic,7,False,1,4.857732915314208,25.997551874617145,0.6317965156889063
Ca5Al2Sb6,11.999999999999478,11.999999999999488,1.0658141036401503e-14,11.999999999999485,1.7763568394002505e-15,1,triclinic,7,False,1,4.9479880106682055,25.997551881132466,0.631150347224907
Ca5Ga1.7Zn0.3Sb6,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.999999999999488,2.8495724298712353e-15,1,triclinic,7,False,1,5.224198863074684,26.52522642510957,0.6275128888064785
Ca5Ga1.8Zn0.2Sb6,11.99999999999948,11.99999999999949,1.0658141036401503e-14,11.999999999999485,2.19824158875781e-15,1,triclinic,7,False,1,5.1161006217330165,26.69557791038323,0.6280666224450242
Ca5Ga2Sb6,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999485,1.7105658453483892e-15,1,triclinic,7,False,1,5.27642581557898,26.372060703514542,0.6279260282933664
Ca5In2Sb6,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999487,2.1711028037114174e-15,1,triclinic,7,False,1,5.309225583919266,28.298638010490368,0.6186595689637062
Ca6Yb5Sb10,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999487,2.565848768022584e-15,1,triclinic,7,False,1,6.091299753699293,29.701626912216334,0.6186699859391196
Ca9Yb2Sb10,11.0085245207223,12.144801723581946,1.1362772028596453,11.553246173792393,0.3684345077510651,6,monoclinic,6,False,2,5.139022910731332,29.727092720110516,0.6201265772005597
Ca9Yb2Sb7Ge3,11.99999999999948,11.99999999999949,1.0658141036401503e-14,11.999999999999485,1.7763568394002505e-15,1,triclinic,7,False,1,5.081658017827914,28.397354110754435,0.6308915105777041
Ca9Yb2Sb9Ge,11.008524521570358,12.144801723233265,1.1362772016629066,11.553246174162169,0.3684345072646114,6,monoclinic,6,False,2,5.103002803482854,29.270930538207804,0.6232586085801574
CaMn0.82Ru0.18O3,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999487,2.4671622769447922e-15,1,triclinic,7,False,1,3.878828965677733,12.643683804278528,0.5911500524471147
CaMn0.94Ru0.06O3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.99999999999949,3.765876499528531e-15,1,triclinic,7,False,1,3.817098570629178,12.643683805890246,0.6093609746694618
CaMn0.96Ru0.04O3,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.99999999999949,4.320099833421409e-15,1,triclinic,7,False,1,3.804981229705566,12.643683805890246,0.6097234114841108
CaMn0.9Ru0.1O3,11.99999999999948,11.999999999999492,1.2434497875801753e-14,11.999999999999488,2.9698465908722937e-15,1,triclinic,7,False,1,3.8770419489168813,12.643683808307825,0.6167730807295383
CaMn6.5Cu0.5O12,11.99999999999948,11.999999999999494,1.4210854715202004e-14,11.999999999999488,2.8495724298712353e-15,1,triclinic,7,False,1,4.067762836486156,12.643683808307825,0.44374473637959017
CaMn6CuO12,11.99999999999948,11.99999999999949,1.0658141036401503e-14,11.999999999999485,2.1711028037114174e-15,1,triclinic,7,False,1,3.964900350367031,12.643683796219928,0.4161602995749054
CaMn7O12,11.99999999999948,11.99999999999949,1.0658141036401503e-14,11.999999999999485,2.500057773970723e-15,44,orthorhombic,5,False,4,3.9230295082360653,12.643683796219928,0.41964043166351844
CaMnO3,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999485,1.973729821555834e-15,1,triclinic,7,False,1,3.6339003953380287,12.643683796219928,0.5712017945847986
CaTiO3,11.99999999999948,11.99999999999949,1.0658141036401503e-14,11.999999999999485,2.1711028037114174e-15,1,triclinic,7,False,1,3.46192539727173,12.643683796219928,0.5712017945847986
CaZn0.4Ag0.2Sb0.83LiZnSb0.17_generalized_grouping_grouped_from_oqmd-3241062_rank_3,7.999999999893484,9.97181797742895,1.9718179775354656,9.314545318200233,0.8763635455378305,1,triclinic,7,False,1,4.976925165463399,25.373637584925163,0.6242715892066035
CaZn0.4Ag0.2Sb0.83LiZnSb0.17_generalized_grouping_grouped_from_oqmd-5473064_rank_2,7.999999999989332,9.971811232772206,1.9718112327828736,9.314540821839282,0.8763605478999664,1,triclinic,7,False,1,4.976925165463399,25.373637584925163,0.6242715892066035
CaZn0.4Ag0.2Sb0.83LiZnSb0.17_generalized_grouping_grouped_from_oqmd-5757776_rank_1,9.579430434257441,13.16415928092949,3.584728846672048,10.77434220914652,1.5932093523952655,1,triclinic,7,False,1,4.958078882462708,25.997551887666557,0.6241230569490409
CaZn0.4Ag0.2Sb0.87LiZnSb0.13_generalized_grouping_grouped_from_oqmd-3241062_rank_3,7.999999999893484,9.971817977428945,1.9718179775354603,9.31454531820023,0.8763635455378301,8,monoclinic,6,False,2,4.9382341628060935,26.631610865014807,0.6237437960379533
CaZn0.4Ag0.2Sb0.87LiZnSb0.13_generalized_grouping_grouped_from_oqmd-5473064_rank_2,7.999999999989332,9.971811232772204,1.9718112327828718,9.31454082183928,0.8763605478999658,8,monoclinic,6,False,2,4.9382341628060935,26.631610865014807,0.6237437960379533
CaZn0.4Ag0.2Sb0.87LiZnSb0.13_generalized_grouping_grouped_from_oqmd-5757776_rank_1,9.579430433185014,13.16415928095657,3.584728847771556,10.774342208440592,1.5932093528839337,1,triclinic,7,False,1,4.932237644979098,26.36618152563913,0.6246094767892652
CaZn0.4Ag0.2Sb0.91LiZnSb0.09_generalized_grouping_grouped_from_oqmd-5473064_rank_2,7.999999999989332,9.971811232772204,1.9718112327828718,9.31454082183928,0.8763605478999658,8,monoclinic,6,False,2,4.9382341628060935,26.631610865014807,0.6237437960379533
CaZn0.4Ag0.2Sb0.91LiZnSb0.09_generalized_grouping_grouped_from_oqmd-5757776_rank_1,9.579430429730847,13.164159281043785,3.5847288513129385,10.774342206166878,1.5932093544578738,1,triclinic,7,False,2,4.9382341560679315,26.631610901353326,0.6237437951868611
CaZn0.4Ag0.2Sb0.95LiZnSb0.05_generalized_grouping_grouped_from_oqmd-3241062_rank_3,7.999999999893484,9.971817977428945,1.9718179775354603,9.314545318200231,0.8763635455378304,8,monoclinic,6,False,2,4.886229014067962,27.38427739044087,0.6243397403721541
CaZn0.4Ag0.2Sb0.95LiZnSb0.05_generalized_grouping_grouped_from_oqmd-5473064_rank_2,7.999999999989332,9.971811232772206,1.9718112327828736,9.314540821839282,0.8763605478999654,8,monoclinic,6,False,2,4.886229014067962,27.38427739044087,0.6243397403721541
CaZn0.4Ag0.2Sb0.95LiZnSb0.05_generalized_grouping_grouped_from_oqmd-5757776_rank_1,9.579430428687983,13.164159281070116,3.584728852382133,10.774342205480414,1.5932093549330713,1,triclinic,7,False,1,4.912187198429145,27.006196077327548,0.6240863132900809
CaZn0.4Ag0.2Sb_generalized_grouping_grouped_from_oqmd-3241062_rank_3,7.999999999892223,9.971818373752825,1.9718183738606019,9.314545404670454,0.8763636031837665,160,trigonal,3,False,6,4.869947429839208,27.711141954777265,0.6234816411684817
CaZn0.4Ag0.2Sb_generalized_grouping_grouped_from_oqmd-5473064_rank_2,7.999999999988154,9.971811283197969,1.9718112832098145,9.314540735368611,0.8763604902531548,160,trigonal,3,False,6,4.869947429839208,27.711141954777265,0.6234816411684817
CaZn0.4Ag0.2Sb_generalized_grouping_grouped_from_oqmd-5757776_rank_1,9.579432162627297,13.164159199648704,3.5847270370214073,10.774342208926045,1.593209352562543,38,orthorhombic,5,False,4,4.869947421568294,27.711142001840706,0.623481640109586
Cd2Cu3In3Te8,11.999999999999483,11.99999999999949,7.105427357601002e-15,11.999999999999488,1.973729821555834e-15,1,triclinic,7,False,1,8.986213047852564,20.6376948625622,0.6052118407319703
Ce0.25Fe3CoSb12,11.999999999999481,11.999999999999494,1.2434497875801753e-14,11.999999999999485,1.8207657603852566e-15,1,triclinic,7,False,1,8.431019865314994,20.818969308722064,0.6027528272228521
Ce0.2Bi1.8Te3,11.999999999999478,11.99999999999949,1.2434497875801753e-14,11.999999999999488,2.500057773970723e-15,1,triclinic,7,False,1,11.358580430137751,23.128300450270057,0.6117234494064152
Ce0.5Fe3CoSb12,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999485,2.3684757858670005e-15,1,triclinic,7,False,1,8.338925182148843,21.100466561191027,0.6050595994208471
Ce0.75Fe3CoSb12,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999487,1.7105658453483892e-15,1,triclinic,7,False,1,8.26899056211704,21.201975990457715,0.606573442109572
Ce1.25Fe3CoSb12,11.999999999999483,11.999999999999492,8.881784197001252e-15,11.999999999999487,1.907938827503973e-15,1,triclinic,7,False,1,8.071960756912134,21.85935551945167,0.6116320037425443
Ce1.5Fe3CoSb12,11.99999999999948,11.999999999999488,8.881784197001252e-15,11.999999999999485,2.039520815607695e-15,1,triclinic,7,False,1,8.071960756912134,21.85935551945167,0.6116320037425443
CeFe1.5Co2.5Sb12,11.999999999999478,11.999999999999492,1.4210854715202004e-14,11.999999999999488,2.2368937977632784e-15,1,triclinic,7,False,1,8.306293356655715,21.776450332144172,0.6120895495739872
CeFe2.5Co1.5Sb12,11.999999999999481,11.999999999999492,1.0658141036401503e-14,11.999999999999485,1.973729821555834e-15,1,triclinic,7,False,1,8.226135021558903,21.94247083595864,0.6114690161752359
CeFe2Co2Sb12,11.999999999999481,11.99999999999949,8.881784197001252e-15,11.999999999999485,2.2368937977632784e-15,1,triclinic,7,False,1,8.266101720315303,21.85935551945167,0.6117810450962183
CeFe3.5Co0.5Sb12,11.999999999999481,11.999999999999488,7.105427357601002e-15,11.999999999999485,1.8750433304780422e-15,1,triclinic,7,False,1,8.275604246892755,21.714409194200066,0.6086962863238523
CeFe3CoSb12,11.999999999999481,11.999999999999496,1.4210854715202004e-14,11.999999999999488,3.48692268474864e-15,1,triclinic,7,False,1,8.071960756912134,21.85935551945167,0.6116320037425443
